Datum;Tag;Monat;Stunde;Verbrauch
29.01. 20:00;29;01;20;0,2418
29.01. 21:00;29;01;21;0,21249
29.01. 22:00;29;01;22;0,15807
29.01. 23:00;29;01;23;0,10544
30.01. 00:00;30;01;00;0,063716
30.01. 01:00;30;01;01;0,039619
30.01. 02:00;30;01;02;0,033074
30.01. 03:00;30;01;03;0,031595
30.01. 04:00;30;01;04;0,031444
30.01. 05:00;30;01;05;0,028511
30.01. 06:00;30;01;06;0,062813
30.01. 07:00;30;01;07;0,082071
30.01. 08:00;30;01;08;0,088641
30.01. 09:00;30;01;09;0,11966
30.01. 10:00;30;01;10;0,16066
30.01. 11:00;30;01;11;0,16958
30.01. 12:00;30;01;12;0,15742
30.01. 13:00;30;01;13;0,15386
30.01. 14:00;30;01;14;0,15973
30.01. 15:00;30;01;15;0,18393
30.01. 16:00;30;01;16;0,20344
30.01. 17:00;30;01;17;0,23287
30.01. 18:00;30;01;18;0,25103
30.01. 19:00;30;01;19;0,24754
30.01. 20:00;30;01;20;0,2418
30.01. 21:00;30;01;21;0,21249
30.01. 22:00;30;01;22;0,15807
30.01. 23:00;30;01;23;0,10544
31.01. 00:00;31;01;00;0,063716
31.01. 01:00;31;01;01;0,039619
31.01. 02:00;31;01;02;0,033074
31.01. 03:00;31;01;03;0,031595
31.01. 04:00;31;01;04;0,031444
31.01. 05:00;31;01;05;0,028511
31.01. 06:00;31;01;06;0,062813
31.01. 07:00;31;01;07;0,082071
31.01. 08:00;31;01;08;0,088641
31.01. 09:00;31;01;09;0,11966
31.01. 10:00;31;01;10;0,16066
31.01. 11:00;31;01;11;0,16958
31.01. 12:00;31;01;12;0,15742
31.01. 13:00;31;01;13;0,15386
31.01. 14:00;31;01;14;0,15973
31.01. 15:00;31;01;15;0,18393
31.01. 16:00;31;01;16;0,20344
31.01. 17:00;31;01;17;0,23287
31.01. 18:00;31;01;18;0,25103
31.01. 19:00;31;01;19;0,24754
31.01. 20:00;31;01;20;0,2418
31.01. 21:00;31;01;21;0,21249
31.01. 22:00;31;01;22;0,15807
31.01. 23:00;31;01;23;0,10544
01.02. 00:00;01;02;00;0,063716
01.02. 01:00;01;02;01;0,039619
01.02. 02:00;01;02;02;0,033074
01.02. 03:00;01;02;03;0,031595
01.02. 04:00;01;02;04;0,031444
01.02. 05:00;01;02;05;0,028511
01.02. 06:00;01;02;06;0,062813
01.02. 07:00;01;02;07;0,082071
01.02. 08:00;01;02;08;0,088641
01.02. 09:00;01;02;09;0,11966
01.02. 10:00;01;02;10;0,16066
01.02. 11:00;01;02;11;0,16958
01.02. 12:00;01;02;12;0,15742
01.02. 13:00;01;02;13;0,15386
01.02. 14:00;01;02;14;0,15973
01.02. 15:00;01;02;15;0,18393
01.02. 16:00;01;02;16;0,20344
01.02. 17:00;01;02;17;0,23287
01.02. 18:00;01;02;18;0,25103
01.02. 19:00;01;02;19;0,24754
01.02. 20:00;01;02;20;0,2418
01.02. 21:00;01;02;21;0,21249
01.02. 22:00;01;02;22;0,15807
01.02. 23:00;01;02;23;0,10544
02.02. 00:00;02;02;00;0,072217
02.02. 01:00;02;02;01;0,047818
02.02. 02:00;02;02;02;0,034453
02.02. 03:00;02;02;03;0,031971
02.02. 04:00;02;02;04;0,031344
02.02. 05:00;02;02;05;0,028561
02.02. 06:00;02;02;06;0,061158
02.02. 07:00;02;02;07;0,070411
02.02. 08:00;02;02;08;0,07485
02.02. 09:00;02;02;09;0,11479
02.02. 10:00;02;02;10;0,16108
02.02. 11:00;02;02;11;0,17688
02.02. 12:00;02;02;12;0,17329
02.02. 13:00;02;02;13;0,18164
02.02. 14:00;02;02;14;0,17894
02.02. 15:00;02;02;15;0,18167
02.02. 16:00;02;02;16;0,19697
02.02. 17:00;02;02;17;0,22259
02.02. 18:00;02;02;18;0,2339
02.02. 19:00;02;02;19;0,22691
02.02. 20:00;02;02;20;0,22006
02.02. 21:00;02;02;21;0,18997
02.02. 22:00;02;02;22;0,1266
02.02. 23:00;02;02;23;0,085281
03.02. 00:00;03;02;00;0,066374
03.02. 01:00;03;02;01;0,049198
03.02. 02:00;03;02;02;0,037437
03.02. 03:00;03;02;03;0,033275
03.02. 04:00;03;02;04;0,032648
03.02. 05:00;03;02;05;0,029965
03.02. 06:00;03;02;06;0,050351
03.02. 07:00;03;02;07;0,053962
03.02. 08:00;03;02;08;0,047192
03.02. 09:00;03;02;09;0,087237
03.02. 10:00;03;02;10;0,13172
03.02. 11:00;03;02;11;0,1484
03.02. 12:00;03;02;12;0,14677
03.02. 13:00;03;02;13;0,1502
03.02. 14:00;03;02;14;0,15527
03.02. 15:00;03;02;15;0,14902
03.02. 16:00;03;02;16;0,15456
03.02. 17:00;03;02;17;0,17776
03.02. 18:00;03;02;18;0,19336
03.02. 19:00;03;02;19;0,20043
03.02. 20:00;03;02;20;0,19762
03.02. 21:00;03;02;21;0,17239
03.02. 22:00;03;02;22;0,11673
03.02. 23:00;03;02;23;0,075125
04.02. 00:00;04;02;00;0,063716
04.02. 01:00;04;02;01;0,039619
04.02. 02:00;04;02;02;0,033074
04.02. 03:00;04;02;03;0,031595
04.02. 04:00;04;02;04;0,031444
04.02. 05:00;04;02;05;0,028511
04.02. 06:00;04;02;06;0,062813
04.02. 07:00;04;02;07;0,082071
04.02. 08:00;04;02;08;0,088641
04.02. 09:00;04;02;09;0,11966
04.02. 10:00;04;02;10;0,16066
04.02. 11:00;04;02;11;0,16958
04.02. 12:00;04;02;12;0,15742
04.02. 13:00;04;02;13;0,15386
04.02. 14:00;04;02;14;0,15973
04.02. 15:00;04;02;15;0,18393
04.02. 16:00;04;02;16;0,20344
04.02. 17:00;04;02;17;0,23287
04.02. 18:00;04;02;18;0,25103
04.02. 19:00;04;02;19;0,24754
04.02. 20:00;04;02;20;0,2418
04.02. 21:00;04;02;21;0,21249
04.02. 22:00;04;02;22;0,15807
04.02. 23:00;04;02;23;0,10544
05.02. 00:00;05;02;00;0,063716
05.02. 01:00;05;02;01;0,039619
05.02. 02:00;05;02;02;0,033074
05.02. 03:00;05;02;03;0,031595
05.02. 04:00;05;02;04;0,031444
05.02. 05:00;05;02;05;0,028511
05.02. 06:00;05;02;06;0,062813
05.02. 07:00;05;02;07;0,082071
05.02. 08:00;05;02;08;0,088641
05.02. 09:00;05;02;09;0,11966
05.02. 10:00;05;02;10;0,16066
05.02. 11:00;05;02;11;0,16958
05.02. 12:00;05;02;12;0,15742
05.02. 13:00;05;02;13;0,15386
05.02. 14:00;05;02;14;0,15973
05.02. 15:00;05;02;15;0,18393
05.02. 16:00;05;02;16;0,20344
05.02. 17:00;05;02;17;0,23287
05.02. 18:00;05;02;18;0,25103
05.02. 19:00;05;02;19;0,24754
05.02. 20:00;05;02;20;0,2418
05.02. 21:00;05;02;21;0,21249
05.02. 22:00;05;02;22;0,15807
05.02. 23:00;05;02;23;0,10544
06.02. 00:00;06;02;00;0,063716
06.02. 01:00;06;02;01;0,039619
06.02. 02:00;06;02;02;0,033074
06.02. 03:00;06;02;03;0,031595
06.02. 04:00;06;02;04;0,031444
06.02. 05:00;06;02;05;0,028511
06.02. 06:00;06;02;06;0,062813
06.02. 07:00;06;02;07;0,082071
06.02. 08:00;06;02;08;0,088641
06.02. 09:00;06;02;09;0,11966
06.02. 10:00;06;02;10;0,16066
06.02. 11:00;06;02;11;0,16958
06.02. 12:00;06;02;12;0,15742
06.02. 13:00;06;02;13;0,15386
06.02. 14:00;06;02;14;0,15973
06.02. 15:00;06;02;15;0,18393
06.02. 16:00;06;02;16;0,20344
06.02. 17:00;06;02;17;0,23287
06.02. 18:00;06;02;18;0,25103
06.02. 19:00;06;02;19;0,24754
06.02. 20:00;06;02;20;0,2418
06.02. 21:00;06;02;21;0,21249
06.02. 22:00;06;02;22;0,15807
06.02. 23:00;06;02;23;0,10544
07.02. 00:00;07;02;00;0,063716
07.02. 01:00;07;02;01;0,039619
07.02. 02:00;07;02;02;0,033074
07.02. 03:00;07;02;03;0,031595
07.02. 04:00;07;02;04;0,031444
07.02. 05:00;07;02;05;0,028511
07.02. 06:00;07;02;06;0,062813
07.02. 07:00;07;02;07;0,082071
07.02. 08:00;07;02;08;0,088641
07.02. 09:00;07;02;09;0,11966
07.02. 10:00;07;02;10;0,16066
07.02. 11:00;07;02;11;0,16958
07.02. 12:00;07;02;12;0,15742
07.02. 13:00;07;02;13;0,15386
07.02. 14:00;07;02;14;0,15973
07.02. 15:00;07;02;15;0,18393
07.02. 16:00;07;02;16;0,20344
07.02. 17:00;07;02;17;0,23287
07.02. 18:00;07;02;18;0,25103
07.02. 19:00;07;02;19;0,24754
07.02. 20:00;07;02;20;0,2418
07.02. 21:00;07;02;21;0,21249
07.02. 22:00;07;02;22;0,15807
07.02. 23:00;07;02;23;0,10544
08.02. 00:00;08;02;00;0,063716
08.02. 01:00;08;02;01;0,039619
08.02. 02:00;08;02;02;0,033074
08.02. 03:00;08;02;03;0,031595
08.02. 04:00;08;02;04;0,031444
08.02. 05:00;08;02;05;0,028511
08.02. 06:00;08;02;06;0,062813
08.02. 07:00;08;02;07;0,082071
08.02. 08:00;08;02;08;0,088641
08.02. 09:00;08;02;09;0,11966
08.02. 10:00;08;02;10;0,16066
08.02. 11:00;08;02;11;0,16958
08.02. 12:00;08;02;12;0,15742
08.02. 13:00;08;02;13;0,15386
08.02. 14:00;08;02;14;0,15973
08.02. 15:00;08;02;15;0,18393
08.02. 16:00;08;02;16;0,20344
08.02. 17:00;08;02;17;0,23287
08.02. 18:00;08;02;18;0,25103
08.02. 19:00;08;02;19;0,24754
08.02. 20:00;08;02;20;0,2418
08.02. 21:00;08;02;21;0,21249
08.02. 22:00;08;02;22;0,15807
08.02. 23:00;08;02;23;0,10544
09.02. 00:00;09;02;00;0,072217
09.02. 01:00;09;02;01;0,047818
09.02. 02:00;09;02;02;0,034453
09.02. 03:00;09;02;03;0,031971
09.02. 04:00;09;02;04;0,031344
09.02. 05:00;09;02;05;0,028561
09.02. 06:00;09;02;06;0,061158
09.02. 07:00;09;02;07;0,070411
09.02. 08:00;09;02;08;0,07485
09.02. 09:00;09;02;09;0,11479
09.02. 10:00;09;02;10;0,16108
09.02. 11:00;09;02;11;0,17688
09.02. 12:00;09;02;12;0,17329
09.02. 13:00;09;02;13;0,18164
09.02. 14:00;09;02;14;0,17894
09.02. 15:00;09;02;15;0,18167
09.02. 16:00;09;02;16;0,19697
09.02. 17:00;09;02;17;0,22259
09.02. 18:00;09;02;18;0,2339
09.02. 19:00;09;02;19;0,22691
09.02. 20:00;09;02;20;0,22006
09.02. 21:00;09;02;21;0,18997
09.02. 22:00;09;02;22;0,1266
09.02. 23:00;09;02;23;0,085281
10.02. 00:00;10;02;00;0,066374
10.02. 01:00;10;02;01;0,049198
10.02. 02:00;10;02;02;0,037437
10.02. 03:00;10;02;03;0,033275
10.02. 04:00;10;02;04;0,032648
10.02. 05:00;10;02;05;0,029965
10.02. 06:00;10;02;06;0,050351
10.02. 07:00;10;02;07;0,053962
10.02. 08:00;10;02;08;0,047192
10.02. 09:00;10;02;09;0,087237
10.02. 10:00;10;02;10;0,13172
10.02. 11:00;10;02;11;0,1484
10.02. 12:00;10;02;12;0,14677
10.02. 13:00;10;02;13;0,1502
10.02. 14:00;10;02;14;0,15527
10.02. 15:00;10;02;15;0,14902
10.02. 16:00;10;02;16;0,15456
10.02. 17:00;10;02;17;0,17776
10.02. 18:00;10;02;18;0,19336
10.02. 19:00;10;02;19;0,20043
10.02. 20:00;10;02;20;0,19762
10.02. 21:00;10;02;21;0,17239
10.02. 22:00;10;02;22;0,11673
10.02. 23:00;10;02;23;0,075125
11.02. 00:00;11;02;00;0,063716
11.02. 01:00;11;02;01;0,039619
11.02. 02:00;11;02;02;0,033074
11.02. 03:00;11;02;03;0,031595
11.02. 04:00;11;02;04;0,031444
11.02. 05:00;11;02;05;0,028511
11.02. 06:00;11;02;06;0,062813
11.02. 07:00;11;02;07;0,082071
11.02. 08:00;11;02;08;0,088641
11.02. 09:00;11;02;09;0,11966
11.02. 10:00;11;02;10;0,16066
11.02. 11:00;11;02;11;0,16958
11.02. 12:00;11;02;12;0,15742
11.02. 13:00;11;02;13;0,15386
11.02. 14:00;11;02;14;0,15973
11.02. 15:00;11;02;15;0,18393
11.02. 16:00;11;02;16;0,20344
11.02. 17:00;11;02;17;0,23287
11.02. 18:00;11;02;18;0,25103
11.02. 19:00;11;02;19;0,24754
11.02. 20:00;11;02;20;0,2418
11.02. 21:00;11;02;21;0,21249
11.02. 22:00;11;02;22;0,15807
11.02. 23:00;11;02;23;0,10544
12.02. 00:00;12;02;00;0,063716
12.02. 01:00;12;02;01;0,039619
12.02. 02:00;12;02;02;0,033074
12.02. 03:00;12;02;03;0,031595
12.02. 04:00;12;02;04;0,031444
12.02. 05:00;12;02;05;0,028511
12.02. 06:00;12;02;06;0,062813
12.02. 07:00;12;02;07;0,082071
12.02. 08:00;12;02;08;0,088641
12.02. 09:00;12;02;09;0,11966
12.02. 10:00;12;02;10;0,16066
12.02. 11:00;12;02;11;0,16958
12.02. 12:00;12;02;12;0,15742
12.02. 13:00;12;02;13;0,15386
12.02. 14:00;12;02;14;0,15973
12.02. 15:00;12;02;15;0,18393
12.02. 16:00;12;02;16;0,20344
12.02. 17:00;12;02;17;0,23287
12.02. 18:00;12;02;18;0,25103
12.02. 19:00;12;02;19;0,24754
12.02. 20:00;12;02;20;0,2418
12.02. 21:00;12;02;21;0,21249
12.02. 22:00;12;02;22;0,15807
12.02. 23:00;12;02;23;0,10544
13.02. 00:00;13;02;00;0,063716
13.02. 01:00;13;02;01;0,039619
13.02. 02:00;13;02;02;0,033074
13.02. 03:00;13;02;03;0,031595
13.02. 04:00;13;02;04;0,031444
13.02. 05:00;13;02;05;0,028511
13.02. 06:00;13;02;06;0,062813
13.02. 07:00;13;02;07;0,082071
13.02. 08:00;13;02;08;0,088641
13.02. 09:00;13;02;09;0,11966
13.02. 10:00;13;02;10;0,16066
13.02. 11:00;13;02;11;0,16958
13.02. 12:00;13;02;12;0,15742
13.02. 13:00;13;02;13;0,15386
13.02. 14:00;13;02;14;0,15973
13.02. 15:00;13;02;15;0,18393
13.02. 16:00;13;02;16;0,20344
13.02. 17:00;13;02;17;0,23287
13.02. 18:00;13;02;18;0,25103
13.02. 19:00;13;02;19;0,24754
13.02. 20:00;13;02;20;0,2418
13.02. 21:00;13;02;21;0,21249
13.02. 22:00;13;02;22;0,15807
13.02. 23:00;13;02;23;0,10544
14.02. 00:00;14;02;00;0,063716
14.02. 01:00;14;02;01;0,039619
14.02. 02:00;14;02;02;0,033074
14.02. 03:00;14;02;03;0,031595
14.02. 04:00;14;02;04;0,031444
14.02. 05:00;14;02;05;0,028511
14.02. 06:00;14;02;06;0,062813
14.02. 07:00;14;02;07;0,082071
14.02. 08:00;14;02;08;0,088641
14.02. 09:00;14;02;09;0,11966
14.02. 10:00;14;02;10;0,16066
14.02. 11:00;14;02;11;0,16958
14.02. 12:00;14;02;12;0,15742
14.02. 13:00;14;02;13;0,15386
14.02. 14:00;14;02;14;0,15973
14.02. 15:00;14;02;15;0,18393
14.02. 16:00;14;02;16;0,20344
14.02. 17:00;14;02;17;0,23287
14.02. 18:00;14;02;18;0,25103
14.02. 19:00;14;02;19;0,24754
14.02. 20:00;14;02;20;0,2418
14.02. 21:00;14;02;21;0,21249
14.02. 22:00;14;02;22;0,15807
14.02. 23:00;14;02;23;0,10544
15.02. 00:00;15;02;00;0,063716
15.02. 01:00;15;02;01;0,039619
15.02. 02:00;15;02;02;0,033074
15.02. 03:00;15;02;03;0,031595
15.02. 04:00;15;02;04;0,031444
15.02. 05:00;15;02;05;0,028511
15.02. 06:00;15;02;06;0,062813
15.02. 07:00;15;02;07;0,082071
15.02. 08:00;15;02;08;0,088641
15.02. 09:00;15;02;09;0,11966
15.02. 10:00;15;02;10;0,16066
15.02. 11:00;15;02;11;0,16958
15.02. 12:00;15;02;12;0,15742
15.02. 13:00;15;02;13;0,15386
15.02. 14:00;15;02;14;0,15973
15.02. 15:00;15;02;15;0,18393
15.02. 16:00;15;02;16;0,20344
15.02. 17:00;15;02;17;0,23287
15.02. 18:00;15;02;18;0,25103
15.02. 19:00;15;02;19;0,24754
15.02. 20:00;15;02;20;0,2418
15.02. 21:00;15;02;21;0,21249
15.02. 22:00;15;02;22;0,15807
15.02. 23:00;15;02;23;0,10544
16.02. 00:00;16;02;00;0,072217
16.02. 01:00;16;02;01;0,047818
16.02. 02:00;16;02;02;0,034453
16.02. 03:00;16;02;03;0,031971
16.02. 04:00;16;02;04;0,031344
16.02. 05:00;16;02;05;0,028561
16.02. 06:00;16;02;06;0,061158
16.02. 07:00;16;02;07;0,070411
16.02. 08:00;16;02;08;0,07485
16.02. 09:00;16;02;09;0,11479
16.02. 10:00;16;02;10;0,16108
16.02. 11:00;16;02;11;0,17688
16.02. 12:00;16;02;12;0,17329
16.02. 13:00;16;02;13;0,18164
16.02. 14:00;16;02;14;0,17894
16.02. 15:00;16;02;15;0,18167
16.02. 16:00;16;02;16;0,19697
16.02. 17:00;16;02;17;0,22259
16.02. 18:00;16;02;18;0,2339
16.02. 19:00;16;02;19;0,22691
16.02. 20:00;16;02;20;0,22006
16.02. 21:00;16;02;21;0,18997
16.02. 22:00;16;02;22;0,1266
16.02. 23:00;16;02;23;0,085281
17.02. 00:00;17;02;00;0,066374
17.02. 01:00;17;02;01;0,049198
17.02. 02:00;17;02;02;0,037437
17.02. 03:00;17;02;03;0,033275
17.02. 04:00;17;02;04;0,032648
17.02. 05:00;17;02;05;0,029965
17.02. 06:00;17;02;06;0,050351
17.02. 07:00;17;02;07;0,053962
17.02. 08:00;17;02;08;0,047192
17.02. 09:00;17;02;09;0,087237
17.02. 10:00;17;02;10;0,13172
17.02. 11:00;17;02;11;0,1484
17.02. 12:00;17;02;12;0,14677
17.02. 13:00;17;02;13;0,1502
17.02. 14:00;17;02;14;0,15527
17.02. 15:00;17;02;15;0,14902
17.02. 16:00;17;02;16;0,15456
17.02. 17:00;17;02;17;0,17776
17.02. 18:00;17;02;18;0,19336
17.02. 19:00;17;02;19;0,20043
17.02. 20:00;17;02;20;0,19762
17.02. 21:00;17;02;21;0,17239
17.02. 22:00;17;02;22;0,11673
17.02. 23:00;17;02;23;0,075125
18.02. 00:00;18;02;00;0,063716
18.02. 01:00;18;02;01;0,039619
18.02. 02:00;18;02;02;0,033074
18.02. 03:00;18;02;03;0,031595
18.02. 04:00;18;02;04;0,031444
18.02. 05:00;18;02;05;0,028511
18.02. 06:00;18;02;06;0,062813
18.02. 07:00;18;02;07;0,082071
18.02. 08:00;18;02;08;0,088641
18.02. 09:00;18;02;09;0,11966
18.02. 10:00;18;02;10;0,16066
18.02. 11:00;18;02;11;0,16958
18.02. 12:00;18;02;12;0,15742
18.02. 13:00;18;02;13;0,15386
18.02. 14:00;18;02;14;0,15973
18.02. 15:00;18;02;15;0,18393
18.02. 16:00;18;02;16;0,20344
18.02. 17:00;18;02;17;0,23287
18.02. 18:00;18;02;18;0,25103
18.02. 19:00;18;02;19;0,24754
18.02. 20:00;18;02;20;0,2418
18.02. 21:00;18;02;21;0,21249
18.02. 22:00;18;02;22;0,15807
18.02. 23:00;18;02;23;0,10544
19.02. 00:00;19;02;00;0,063716
19.02. 01:00;19;02;01;0,039619
19.02. 02:00;19;02;02;0,033074
19.02. 03:00;19;02;03;0,031595
19.02. 04:00;19;02;04;0,031444
19.02. 05:00;19;02;05;0,028511
19.02. 06:00;19;02;06;0,062813
19.02. 07:00;19;02;07;0,082071
19.02. 08:00;19;02;08;0,088641
19.02. 09:00;19;02;09;0,11966
19.02. 10:00;19;02;10;0,16066
19.02. 11:00;19;02;11;0,16958
19.02. 12:00;19;02;12;0,15742
19.02. 13:00;19;02;13;0,15386
19.02. 14:00;19;02;14;0,15973
19.02. 15:00;19;02;15;0,18393
19.02. 16:00;19;02;16;0,20344
19.02. 17:00;19;02;17;0,23287
19.02. 18:00;19;02;18;0,25103
19.02. 19:00;19;02;19;0,24754
19.02. 20:00;19;02;20;0,2418
19.02. 21:00;19;02;21;0,21249
19.02. 22:00;19;02;22;0,15807
19.02. 23:00;19;02;23;0,10544
20.02. 00:00;20;02;00;0,063716
20.02. 01:00;20;02;01;0,039619
20.02. 02:00;20;02;02;0,033074
20.02. 03:00;20;02;03;0,031595
20.02. 04:00;20;02;04;0,031444
20.02. 05:00;20;02;05;0,028511
20.02. 06:00;20;02;06;0,062813
20.02. 07:00;20;02;07;0,082071
20.02. 08:00;20;02;08;0,088641
20.02. 09:00;20;02;09;0,11966
20.02. 10:00;20;02;10;0,16066
20.02. 11:00;20;02;11;0,16958
20.02. 12:00;20;02;12;0,15742
20.02. 13:00;20;02;13;0,15386
20.02. 14:00;20;02;14;0,15973
20.02. 15:00;20;02;15;0,18393
20.02. 16:00;20;02;16;0,20344
20.02. 17:00;20;02;17;0,23287
20.02. 18:00;20;02;18;0,25103
20.02. 19:00;20;02;19;0,24754
20.02. 20:00;20;02;20;0,2418
20.02. 21:00;20;02;21;0,21249
20.02. 22:00;20;02;22;0,15807
20.02. 23:00;20;02;23;0,10544
21.02. 00:00;21;02;00;0,063716
21.02. 01:00;21;02;01;0,039619
21.02. 02:00;21;02;02;0,033074
21.02. 03:00;21;02;03;0,031595
21.02. 04:00;21;02;04;0,031444
21.02. 05:00;21;02;05;0,028511
21.02. 06:00;21;02;06;0,062813
21.02. 07:00;21;02;07;0,082071
21.02. 08:00;21;02;08;0,088641
21.02. 09:00;21;02;09;0,11966
21.02. 10:00;21;02;10;0,16066
21.02. 11:00;21;02;11;0,16958
21.02. 12:00;21;02;12;0,15742
21.02. 13:00;21;02;13;0,15386
21.02. 14:00;21;02;14;0,15973
21.02. 15:00;21;02;15;0,18393
21.02. 16:00;21;02;16;0,20344
21.02. 17:00;21;02;17;0,23287
21.02. 18:00;21;02;18;0,25103
21.02. 19:00;21;02;19;0,24754
21.02. 20:00;21;02;20;0,2418
21.02. 21:00;21;02;21;0,21249
21.02. 22:00;21;02;22;0,15807
21.02. 23:00;21;02;23;0,10544
22.02. 00:00;22;02;00;0,063716
22.02. 01:00;22;02;01;0,039619
22.02. 02:00;22;02;02;0,033074
22.02. 03:00;22;02;03;0,031595
22.02. 04:00;22;02;04;0,031444
22.02. 05:00;22;02;05;0,028511
22.02. 06:00;22;02;06;0,062813
22.02. 07:00;22;02;07;0,082071
22.02. 08:00;22;02;08;0,088641
22.02. 09:00;22;02;09;0,11966
22.02. 10:00;22;02;10;0,16066
22.02. 11:00;22;02;11;0,16958
22.02. 12:00;22;02;12;0,15742
22.02. 13:00;22;02;13;0,15386
22.02. 14:00;22;02;14;0,15973
22.02. 15:00;22;02;15;0,18393
22.02. 16:00;22;02;16;0,20344
22.02. 17:00;22;02;17;0,23287
22.02. 18:00;22;02;18;0,25103
22.02. 19:00;22;02;19;0,24754
22.02. 20:00;22;02;20;0,2418
22.02. 21:00;22;02;21;0,21249
22.02. 22:00;22;02;22;0,15807
22.02. 23:00;22;02;23;0,10544
23.02. 00:00;23;02;00;0,072217
23.02. 01:00;23;02;01;0,047818
23.02. 02:00;23;02;02;0,034453
23.02. 03:00;23;02;03;0,031971
23.02. 04:00;23;02;04;0,031344
23.02. 05:00;23;02;05;0,028561
23.02. 06:00;23;02;06;0,061158
23.02. 07:00;23;02;07;0,070411
23.02. 08:00;23;02;08;0,07485
23.02. 09:00;23;02;09;0,11479
23.02. 10:00;23;02;10;0,16108
23.02. 11:00;23;02;11;0,17688
23.02. 12:00;23;02;12;0,17329
23.02. 13:00;23;02;13;0,18164
23.02. 14:00;23;02;14;0,17894
23.02. 15:00;23;02;15;0,18167
23.02. 16:00;23;02;16;0,19697
23.02. 17:00;23;02;17;0,22259
23.02. 18:00;23;02;18;0,2339
23.02. 19:00;23;02;19;0,22691
23.02. 20:00;23;02;20;0,22006
23.02. 21:00;23;02;21;0,18997
23.02. 22:00;23;02;22;0,1266
23.02. 23:00;23;02;23;0,085281
24.02. 00:00;24;02;00;0,066374
24.02. 01:00;24;02;01;0,049198
24.02. 02:00;24;02;02;0,037437
24.02. 03:00;24;02;03;0,033275
24.02. 04:00;24;02;04;0,032648
24.02. 05:00;24;02;05;0,029965
24.02. 06:00;24;02;06;0,050351
24.02. 07:00;24;02;07;0,053962
24.02. 08:00;24;02;08;0,047192
24.02. 09:00;24;02;09;0,087237
24.02. 10:00;24;02;10;0,13172
24.02. 11:00;24;02;11;0,1484
24.02. 12:00;24;02;12;0,14677
24.02. 13:00;24;02;13;0,1502
24.02. 14:00;24;02;14;0,15527
24.02. 15:00;24;02;15;0,14902
24.02. 16:00;24;02;16;0,15456
24.02. 17:00;24;02;17;0,17776
24.02. 18:00;24;02;18;0,19336
24.02. 19:00;24;02;19;0,20043
24.02. 20:00;24;02;20;0,19762
24.02. 21:00;24;02;21;0,17239
24.02. 22:00;24;02;22;0,11673
24.02. 23:00;24;02;23;0,075125
25.02. 00:00;25;02;00;0,063716
25.02. 01:00;25;02;01;0,039619
25.02. 02:00;25;02;02;0,033074
25.02. 03:00;25;02;03;0,031595
25.02. 04:00;25;02;04;0,031444
25.02. 05:00;25;02;05;0,028511
25.02. 06:00;25;02;06;0,062813
25.02. 07:00;25;02;07;0,082071
25.02. 08:00;25;02;08;0,088641
25.02. 09:00;25;02;09;0,11966
25.02. 10:00;25;02;10;0,16066
25.02. 11:00;25;02;11;0,16958
25.02. 12:00;25;02;12;0,15742
25.02. 13:00;25;02;13;0,15386
25.02. 14:00;25;02;14;0,15973
25.02. 15:00;25;02;15;0,18393
25.02. 16:00;25;02;16;0,20344
25.02. 17:00;25;02;17;0,23287
25.02. 18:00;25;02;18;0,25103
25.02. 19:00;25;02;19;0,24754
25.02. 20:00;25;02;20;0,2418
25.02. 21:00;25;02;21;0,21249
25.02. 22:00;25;02;22;0,15807
25.02. 23:00;25;02;23;0,10544
26.02. 00:00;26;02;00;0,063716
26.02. 01:00;26;02;01;0,039619
26.02. 02:00;26;02;02;0,033074
26.02. 03:00;26;02;03;0,031595
26.02. 04:00;26;02;04;0,031444
26.02. 05:00;26;02;05;0,028511
26.02. 06:00;26;02;06;0,062813
26.02. 07:00;26;02;07;0,082071
26.02. 08:00;26;02;08;0,088641
26.02. 09:00;26;02;09;0,11966
26.02. 10:00;26;02;10;0,16066
26.02. 11:00;26;02;11;0,16958
26.02. 12:00;26;02;12;0,15742
26.02. 13:00;26;02;13;0,15386
26.02. 14:00;26;02;14;0,15973
26.02. 15:00;26;02;15;0,18393
26.02. 16:00;26;02;16;0,20344
26.02. 17:00;26;02;17;0,23287
26.02. 18:00;26;02;18;0,25103
26.02. 19:00;26;02;19;0,24754
26.02. 20:00;26;02;20;0,2418
26.02. 21:00;26;02;21;0,21249
26.02. 22:00;26;02;22;0,15807
26.02. 23:00;26;02;23;0,10544
27.02. 00:00;27;02;00;0,063716
27.02. 01:00;27;02;01;0,039619
27.02. 02:00;27;02;02;0,033074
27.02. 03:00;27;02;03;0,031595
27.02. 04:00;27;02;04;0,031444
27.02. 05:00;27;02;05;0,028511
27.02. 06:00;27;02;06;0,062813
27.02. 07:00;27;02;07;0,082071
27.02. 08:00;27;02;08;0,088641
27.02. 09:00;27;02;09;0,11966
27.02. 10:00;27;02;10;0,16066
27.02. 11:00;27;02;11;0,16958
27.02. 12:00;27;02;12;0,15742
27.02. 13:00;27;02;13;0,15386
27.02. 14:00;27;02;14;0,15973
27.02. 15:00;27;02;15;0,18393
27.02. 16:00;27;02;16;0,20344
27.02. 17:00;27;02;17;0,23287
27.02. 18:00;27;02;18;0,25103
27.02. 19:00;27;02;19;0,24754
27.02. 20:00;27;02;20;0,2418
27.02. 21:00;27;02;21;0,21249
